episodes,steps,x,y,distance,reward,yaw,steering,throttle,waypoint,total
687,150,4.82,0.58,0,1.5,-0.07,-0.8,0.8,3,223.5
687,131,4.24,0.58,0,1.5,0.11,0,0.8,3,195
687,130,4.22,0.58,0,1.5,0.09,0.4,0.4,3,193.5
687,76,3.22,0.58,0,1.5,-0.05,-0.8,0.4,2,115.5
687,73,3.18,0.58,0,1.5,-0.02,0.4,0.4,2,111
687,75,3.21,0.58,0,1.5,-0.04,0.4,0.4,2,114
687,74,3.19,0.58,0,1.5,-0.03,-0.8,0.4,2,112.5
687,65,3.07,0.58,0,1.5,-0.04,0.4,0.4,2,99
687,66,3.08,0.58,0,1.5,-0.02,0.4,0.4,2,100.5
687,53,2.89,0.58,0,1.5,-0.08,-0.4,0.8,1,81
687,52,2.86,0.58,0,1.5,-0.06,-0.8,0.4,1,79.5
686,227,6.1,1.6,0,1.5,1.7,0.8,0.8,15,327
686,229,6.04,1.67,0,1.5,1.87,0.4,0.4,16,330
686,230,6.01,1.69,0,1.5,1.94,0.8,1.6,16,331.5
686,226,6.12,1.58,0,1.5,1.63,0.8,0.8,15,325.5
686,208,6.11,1.01,0,1.5,0.87,0.8,0.4,10,300.5
686,201,6.04,0.91,0,1.5,0.79,0.4,0.8,9,290
686,202,6.05,0.93,0,1.5,0.81,0.4,0.4,9,291.5
686,207,6.1,0.99,0,1.5,0.85,0.4,0.8,10,299
686,193,5.92,0.76,0,1.5,0.64,0.8,0.4,8,278
686,194,5.93,0.77,0,1.5,0.66,0,0.4,8,279.5
686,165,5.4,0.5,0,1.5,-0.08,-0.8,0.8,4,245
686,136,4.6,0.58,0,1.5,-0.03,-0.4,0.4,3,203
686,138,4.63,0.58,0,1.5,-0.03,-0.8,0.4,3,206
686,137,4.62,0.58,0,1.5,-0.03,0,0.4,3,204.5
686,131,4.5,0.58,0,1.5,-0.04,-0.4,0.8,3,195.5
686,113,4,0.58,0,1.5,0.06,-0.4,1.6,2,168.5
686,98,3.67,0.58,0,1.5,-0.04,0,0.4,2,146
686,97,3.65,0.58,0,1.5,-0.02,-0.4,0.8,2,144.5
686,80,3.35,0.58,0,1.5,-0.02,0.4,0.4,2,119
686,79,3.31,0.58,0,1.5,-0.02,-0.4,1.6,2,117.5
686,81,3.36,0.58,0,1.5,-0.02,0.4,0.4,2,120.5
686,78,3.28,0.58,0,1.5,-0.02,0.4,0.4,2,116
686,59,2.94,0.58,0,1.5,-0.04,0,0.4,1,87.5
686,60,2.96,0.58,0,1.5,-0.03,0,0.4,1,89
686,61,2.97,0.58,0,1.5,-0.03,0,0.4,1,90.5
686,67,3.07,0.58,0,1.5,-0.01,0,0.4,2,99.5
686,63,3.01,0.58,0,1.5,-0.02,-0.4,0.8,2,93.5
686,64,3.03,0.58,0,1.5,-0.03,0,0.4,2,95
686,65,3.04,0.58,0,1.5,-0.02,0.4,0.4,2,96.5
686,66,3.06,0.58,0,1.5,-0.02,0.4,0.4,2,98
686,62,2.98,0.58,0,1.5,-0.02,0,0.4,1,92
686,58,2.93,0.58,0,1.5,-0.05,0.4,0.4,1,86
686,57,2.91,0.58,0,1.5,-0.06,0.4,0.4,1,84.5
686,56,2.9,0.58,0,1.5,-0.06,0.4,0.4,1,83
